time,f1\s1,f2\s3,f3\s5,f4\s7,f5\s8,f6\s9,f7\s12,f8\s13,f9\s2,f10\s6,f11\s14,f12\s15,f13\s16,f14\s10,f15\s11,f16\s17,
111.192000,32,0,0,0,0,0.017,30.50,27.90,1624.132,1224.248,1407.986,671.586,30.454,21.00,21.40,30.40
111.992000,32,0,0,0,0,0.028,30.50,27.90,1624.132,1224.537,1407.986,671.296,30.537,21.00,21.40,30.40
112.792000,32,0,0,0,0,-0.030,30.50,27.90,1624.132,1224.537,1407.986,671.296,30.588,21.00,21.40,30.40
113.592000,32,0,0,0,0,-0.029,30.50,27.90,1625.000,1225.116,1408.275,671.586,30.630,21.00,21.40,30.40
114.392000,32,0,0,0,0,-0.014,30.50,27.90,1625.000,1224.826,1408.275,671.586,30.634,21.00,21.40,30.40
115.192000,32,0,12,49,0,-1.740,30.50,27.90,1625.000,1221.354,1407.986,671.586,30.569,21.00,21.40,30.40
115.992000,32,0,29,71,0,100.423,30.50,27.90,1603.009,1189.815,1385.127,649.016,30.505,21.00,21.40,30.40
116.792000,32,249,54,71,93,100.581,30.50,27.90,1611.400,1207.176,1375.868,655.093,30.551,21.00,21.50,30.40
117.592000,32,501,55,71,13,6.991,30.50,27.90,1621.817,1206.597,1381.076,664.062,30.560,21.00,21.40,30.40
118.392000,32,500,54,71,9,10.521,30.50,27.90,1626.157,1206.597,1385.127,667.245,30.542,21.10,21.50,30.40
119.192000,32,500,54,71,9,10.067,30.50,27.90,1626.736,1207.176,1386.285,667.535,30.495,21.10,21.40,30.40
119.992000,32,501,53,71,9,100.993,30.50,27.90,1627.025,1204.282,1388.021,667.535,30.477,21.10,21.50,30.40
120.792000,32,648,71,71,31,100.472,30.50,27.90,1622.106,1206.019,1385.995,665.799,30.546,21.10,21.50,30.40
121.592000,32,751,73,71,8,9.936,30.50,27.90,1623.553,1210.648,1392.650,666.667,30.532,21.10,21.50,30.40
122.392000,32,796,84,71,34,6.121,30.50,27.90,1625.289,1210.648,1393.229,667.824,30.454,21.10,21.40,30.40
123.192000,32,852,82,71,8,10.335,30.50,28.00,1627.315,1210.069,1395.544,672.454,30.477,21.10,21.50,30.40
123.992000,32,900,85,71,10,9.824,30.40,28.00,1628.472,1211.227,1397.569,671.875,30.505,21.10,21.50,30.40
124.792000,32,900,85,71,9,13.494,30.40,27.90,1629.919,1213.542,1398.148,673.322,30.546,21.10,21.50,30.40
125.592000,32,928,105,71,73,24.220,30.40,28.00,1626.157,1210.648,1397.859,676.215,30.560,21.10,21.50,30.40
126.392000,32,949,89,71,10,7.567,30.40,28.00,1632.812,1210.359,1400.463,673.900,30.551,21.10,21.50,30.40
127.192000,32,951,90,71,9,11.064,30.40,28.00,1629.919,1212.095,1399.884,674.479,30.606,21.10,21.50,30.40
127.992000,32,949,91,71,10,14.038,30.40,28.00,1626.447,1210.359,1398.727,677.951,30.625,21.10,21.50,30.40
128.792000,32,950,90,71,10,6.047,30.40,28.00,1632.812,1210.359,1400.752,675.058,30.611,21.10,21.50,30.40
129.592000,32,950,88,71,10,10.393,30.40,28.00,1631.076,1211.806,1401.331,674.190,30.718,21.10,21.50,30.40
130.392000,33,950,90,71,10,9.692,30.40,28.00,1626.736,1211.227,1399.595,677.373,30.639,21.10,21.60,30.40
131.192000,33,950,91,71,9,10.000,30.40,28.00,1632.234,1210.938,1400.752,676.215,30.537,21.20,21.60,30.40
131.992000,33,950,89,71,10,11.496,30.40,28.00,1632.523,1213.252,1401.331,674.479,30.565,21.10,21.60,30.40
132.792000,33,951,88,71,10,11.726,30.40,28.00,1627.604,1211.516,1400.174,677.951,30.579,21.20,21.60,30.40
133.592000,33,950,89,71,11,10.347,30.40,28.00,1631.944,1211.806,1400.463,677.662,30.593,21.10,21.60,30.40
134.392000,33,950,90,71,9,10.990,30.40,28.00,1633.681,1212.384,1402.488,674.479,30.537,21.20,21.60,30.40
135.192000,33,951,90,71,10,8.501,30.40,28.00,1629.051,1210.069,1401.331,677.373,30.556,21.20,21.60,30.40
135.992000,33,949,89,71,10,9.472,30.40,28.00,1631.366,1210.069,1400.463,678.241,30.509,21.10,21.60,30.40
136.792000,33,949,90,71,10,12.793,30.40,28.00,1634.259,1211.806,1402.488,674.479,30.523,21.30,21.60,30.40
137.592000,33,949,89,71,9,12.713,30.40,28.00,1629.340,1209.491,1401.910,676.794,30.486,21.30,21.60,30.40
138.392000,33,950,91,71,20,19.940,30.40,28.00,1627.025,1204.282,1397.569,675.637,30.546,21.20,21.60,30.40
139.192000,33,950,92,71,19,20.806,30.40,28.00,1630.208,1206.886,1398.727,671.296,30.588,21.30,21.60,30.40
