X_(ms),SERVO_03.r35:_Motortemperatur_PT1000,SERVO_03.r63:_Drehzahlistwert_geglättet,SERVO_03.r76:_Stromistwert_feldbildend,SERVO_03.r78[1]:_Stromistwert_momentenbildend._Geglättet_mit_p0045,SERVO_03.r72:_Ausgangsspannung,Drehzahl_>_0_(Siemens),TM150_04.r4105[1]:_TM150_Temperaturistwert._Temperaturkanal_1_KTY,Channel_1-Vor_Kühlwasser_PT100_an_Muffe,Channel_2-Ruek_Kühlwasser_PT100_an_Muffe,Drehzahl_>_0_(PT104),RotorTemp,Channel_3-Rot_RotorTemp_(Wert_/_0.0125_=_°C),Control_Unit.r747:_CU_Digitalausgänge_Status_Drehzahl_>_0,Channel_4_ON_wenn_>_700_dann_Drehzahl_>_0
169000,26.96498871,500.0997314,-0.166640371,1.879923224,410.8920593,10,25.39999962,23.788,23.901,10,26.28,0.3285,4096,700.16345
170000,27.05400467,499.9603882,-0.210634768,1.813788056,416.2948303,10,25.39999962,23.779,23.901,10,26.28,0.3285,4096,700.18195
171000,27.10136414,500.1043091,-0.203532234,1.8380481,412.2653809,10,25.5,23.779,23.914,10,26.28,0.3285,4096,700.18195
172000,27.016119,500.0597229,-0.095296234,1.856407762,413.3999939,10,25.5,23.779,23.914,10,26.416,0.3302,4096,700.17139
173000,27.12432861,500.0626221,-0.193876803,1.888820767,414.6799011,10,25.5,23.787,23.914,10,26.416,0.3302,4096,700.17139
174000,26.74766922,500.0743713,-0.326488405,1.636506915,413.1546326,10,25.5,23.787,23.931,10,26.504,0.3313,4096,700.17139
175000,27.12909889,499.8829041,-0.256904691,1.673547506,412.5342407,10,25.5,23.787,23.931,10,26.504,0.3313,4096,700.16492
176000,27.16517448,500.0244141,-0.185616344,1.636121869,411.6476746,10,25.5,23.808,23.93,10,26.504,0.3313,4096,700.16492
177000,27.23122978,500.1520081,-0.264663786,1.430332661,412.3166504,10,25.5,23.808,23.93,10,26.4568,0.33071,4096,700.16492
178000,27.22245026,499.9620361,-0.089126989,1.421856165,415.4128113,10,25.60000038,23.808,23.93,10,26.4568,0.33071,4096,700.16479
179000,27.11522293,499.9240417,-0.23268643,1.383651257,413.2131042,10,25.60000038,23.808,23.946,10,26.4568,0.33071,4096,700.16479
180000,27.18787193,500.1257019,-0.258216947,1.390834212,409.8985596,10,25.60000038,23.808,23.946,10,26.4592,0.33074,4096,700.17487
181000,27.2235508,499.8390198,-0.023342842,1.313212395,416.2466431,10,25.60000038,23.815,23.946,10,26.4592,0.33074,4096,700.17487
182000,27.25469017,499.9607239,-0.211814448,1.284283519,412.1056519,10,25.60000038,23.815,23.955,10,26.5752,0.33219,4096,700.17487
183000,27.42381096,500.026886,-0.221779197,1.31583488,411.6747131,10,25.60000038,23.815,23.955,10,26.5752,0.33219,4096,700.15637
184000,27.31087685,499.9802856,-0.185635015,1.276121378,414.3034973,10,25.70000076,23.818,23.965,10,26.5752,0.33219,4096,700.15637
185000,27.34717178,499.9983826,-0.128541902,1.217453003,412.5946655,10,25.70000076,23.818,23.965,10,26.8032,0.33504,4096,700.15637
186000,27.30245972,500.1019592,-0.058044091,1.375861287,408.9562378,10,25.70000076,23.828,23.965,10,26.8032,0.33504,4096,700.17303
187000,27.45270348,500.0989685,-0.043896724,1.245521426,412.3773499,10,25.79999924,23.828,23.984,10,26.8032,0.33504,4096,700.17303
188000,27.51779175,500.0266418,-0.16132018,1.232049584,410.5528259,10,25.79999924,23.828,23.984,10,26.644,0.33305,4096,700.1571
189000,27.41283417,500.076355,-0.148767754,1.203239799,410.7088318,10,25.79999924,23.837,23.984,10,26.644,0.33305,4096,700.1571
190000,27.49849319,499.8946533,-0.111816101,1.159282923,414.8373718,10,25.79999924,23.837,23.982,10,26.9208,0.33651,4096,700.1571
191000,27.56950569,500.0516968,-0.077674873,1.230175138,411.0918274,10,25.79999924,23.837,23.982,10,26.9664,0.33708,4096,700.15643
192000,27.61193275,500.0858765,-0.042696822,1.283666849,412.1643372,10,25.79999924,23.839,23.989,10,26.9664,0.33708,4096,700.15643
193000,27.58566475,499.8961182,-0.039530076,1.182612658,413.0835571,10,25.79999924,23.839,23.99,10,26.9736,0.33717,4096,700.15643
194000,27.57266808,499.9580383,-0.11087995,1.167191744,412.6105652,10,25.89999962,23.845,23.99,10,26.9736,0.33717,4096,700.17487
195000,27.60204315,500.0688782,-0.160480186,1.298537254,411.2687378,10,25.89999962,23.851,23.998,10,26.9736,0.33717,4096,700.17487
196000,27.60743904,500.0184631,-0.16082868,1.175600886,411.5507202,10,26,23.851,23.998,10,27.0128,0.33766,4096,700.17175
197000,27.62409782,500.0402527,-0.206426889,1.188673258,411.6620483,10,26,23.861,23.998,10,27.0128,0.33766,4096,700.16553
198000,27.69679642,500.0577087,-0.204394758,1.20191896,410.9622803,10,26,23.861,24.015,10,27.0256,0.33782,4096,700.16553
199000,27.72978401,500.1130371,-0.281362027,1.311978817,411.9199829,10,26,23.861,24.015,10,27.104,0.3388,4096,700.17676
200000,27.71891022,499.9425964,-0.008594543,1.198986173,412.6255188,10,26,23.86,24.015,10,27.104,0.3388,4096,700.17676
201000,27.76067162,500.1291199,-0.068263523,1.272020817,407.7913513,10,26,23.86,24.031,10,27.2072,0.34009,4096,700.17676
202000,27.75464821,499.9286194,0.062411916,1.187244296,414.1140442,10,26.10000038,23.86,24.031,10,27.2072,0.34009,4096,700.17596
203000,27.74456978,500.1180725,0.020918345,1.226581335,411.6762085,10,26.10000038,23.883,24.038,10,27.2072,0.34009,4096,700.17596
204000,27.74913406,500.0894775,-0.07158225,1.212303638,410.4016418,10,26.10000038,23.883,24.038,10,27.2392,0.34049,4096,700.17596
205000,27.82452583,499.8977966,-0.193256021,1.189028621,415.0906067,10,26.10000038,23.888,24.038,10,27.2392,0.34049,4096,700.17426
206000,27.88840675,500.0124512,-0.090763703,1.398586392,411.1473694,10,26.10000038,23.888,24.056,10,27.2392,0.34049,4096,700.17426
207000,27.96354294,500.1251221,-0.014516301,1.257859349,409.3799438,10,26.10000038,23.888,24.056,10,27.3064,0.34133,4096,700.14978
208000,27.96856117,500.022522,-0.008457966,1.167465448,412.7353516,10,26.10000038,23.892,24.056,10,27.3064,0.34133,4096,700.14978
209000,27.34951782,500.1149292,-0.200510189,1.363222718,410.8058167,10,26.10000038,23.892,24.062,10,27.3568,0.34196,4096,700.14978
210000,27.75823784,500.1115723,-0.128772914,1.384548903,408.2283325,10,26.20000076,23.892,24.062,10,27.3568,0.34196,4096,700.17902
211000,28.02190399,499.8546448,-0.091320358,1.119286299,415.2937012,10,26.20000076,23.913,24.081,10,27.3568,0.34196,4096,700.17902
212000,28.05530357,499.8957825,-0.15268071,1.123045921,413.5451355,10,26.29999924,23.913,24.081,10,27.5128,0.34391,4096,700.17902
213000,28.02441025,499.9504395,-0.179495662,1.181253433,413.2499084,10,26.29999924,23.91,24.081,10,27.5128,0.34391,4096,700.16101
214000,28.04394913,499.9142151,-0.088636823,1.193711638,413.7217407,10,26.29999924,23.91,24.086,10,27.5128,0.34391,4096,700.16101
215000,28.09954643,500.0267639,-0.038233135,1.181012511,413.9309998,10,26.29999924,23.91,24.086,10,27.6248,0.34531,4096,700.18134
216000,28.10066414,500.0728149,-0.116414778,1.300590038,411.2542419,10,26.29999924,23.918,24.086,10,27.6248,0.34531,4096,700.18134
217000,28.10002136,499.9372559,-0.073733553,1.242253423,413.936615,10,26.29999924,23.918,24.099,10,27.4808,0.34351,4096,700.18134
218000,28.13980675,500.0267639,-0.049992695,1.304067254,414.2247009,10,26.29999924,23.918,24.099,10,27.4808,0.34351,4096,700.16473
219000,28.1184063,500.1109314,-0.077123545,1.286249518,410.5938721,10,26.39999962,23.927,24.096,10,27.4808,0.34351,4096,700.16473
220000,28.28353882,499.9815063,-0.163988769,1.174467564,412.5980225,10,26.39999962,23.927,24.096,10,27.6032,0.34504,4096,700.16473
221000,28.27592087,500.0449524,-0.098863147,1.318061471,410.3479919,10,26.39999962,23.934,24.096,10,27.6032,0.34504,4096,700.18848
222000,28.20376778,499.9524231,-0.062927775,1.262783766,412.2706299,10,26.5,23.934,24.115,10,27.6032,0.34504,4096,700.18848
223000,28.15938568,499.9116211,-0.045165699,1.202528715,414.5959167,10,26.5,23.934,24.115,10,27.4416,0.34302,4096,700.16821
224000,28.28261185,500.0647583,-0.180303186,1.156022191,411.9737854,10,26.5,23.935,24.115,10,27.4416,0.34302,4096,700.16821
225000,28.28344917,500.011322,0.008264912,1.300421834,412.5565796,10,26.5,23.935,24.109,10,27.72,0.3465,4096,700.16821
226000,28.30253601,499.8983459,-0.026157631,1.166987658,415.9272766,10,26.5,23.935,24.109,10,27.72,0.3465,4096,700.15717
227000,28.33804703,500.0022583,-0.07929118,1.184737325,414.6470337,10,26.5,23.935,24.127,10,27.72,0.3465,4096,700.15717
228000,28.34486389,499.8832397,-0.078583173,1.235998511,412.4504395,10,26.5,23.935,24.134,10,27.7224,0.34653,4096,700.15717
229000,28.4277153,499.9266357,-0.027099822,1.243445516,415.1035767,10,26.60000038,23.919,24.134,10,27.7224,0.34653,4096,700.18713
230000,28.51776314,499.9231262,-0.135769144,1.236873031,414.9406128,10,26.60000038,23.907,24.134,10,27.7224,0.34653,4096,700.18713
231000,28.52416039,499.9305115,-0.11849241,1.318751335,411.4616699,10,26.60000038,23.907,24.134,10,27.8144,0.34768,4096,700.18573
232000,28.58518982,500.0049438,-0.198649749,1.193037987,414.0194092,10,26.60000038,23.913,24.134,10,27.8144,0.34768,4096,700.18286
233000,28.59671974,499.8530884,-0.206142321,1.170110226,414.6160583,10,26.60000038,23.913,24.122,10,27.8608,0.34826,4096,700.18286
234000,28.60033607,499.9352112,-0.130979523,1.242364407,414.3101807,10,26.60000038,23.913,24.122,10,28.0928,0.35116,4096,700.15533
235000,28.57978821,499.9258118,-0.023908652,1.247361779,412.9391785,10,26.60000038,23.899,24.122,10,28.0928,0.35116,4096,700.15533
236000,28.62691689,499.9747009,-0.138414338,1.257113814,413.9216919,10,26.60000038,23.899,24.124,10,28.0992,0.35124,4096,700.15533
237000,28.62763596,499.9781189,-0.095753953,1.305894494,412.969574,10,26.70000076,23.899,24.124,10,28.0992,0.35124,4096,700.17548
238000,28.62928772,500.0407104,-0.051569346,1.318644047,414.0487366,10,26.70000076,23.889,24.119,10,28.0992,0.35124,4096,700.17548
239000,28.65686798,500.137207,-0.611787856,1.761472583,410.4354858,10,26.79999924,23.889,24.119,10,28.1664,0.35208,4096,700.17548
240000,28.65577507,499.9533386,-0.535841286,1.524162054,409.4243469,10,26.79999924,23.881,24.119,10,28.1664,0.35208,4096,700.17108
241000,28.73509979,499.9635315,-0.481366217,1.441092253,411.4398499,10,26.79999924,23.881,24.106,10,28.1664,0.35208,4096,700.17108
242000,28.70033455,499.8776855,-0.453357756,1.379046917,410.7627258,10,26.79999924,23.881,24.106,10,28.1568,0.35196,4096,700.16321
243000,28.70142937,500.0553589,0.065071128,1.396157503,414.9420166,10,26.79999924,23.846,24.106,10,28.1568,0.35196,4096,700.16321
244000,28.78695297,499.8791199,0.124975055,1.300483704,418.175415,10,26.79999924,23.846,24.098,10,28.2144,0.35268,4096,700.16321
245000,28.80500031,499.7655945,-0.561959088,1.337675571,411.445282,10,26.89999962,23.846,24.098,10,28.2144,0.35268,4096,700.1463
246000,28.81760979,500.0134888,-0.060415652,1.283754349,413.7053528,10,26.89999962,23.833,24.087,10,28.2144,0.35268,4096,700.1463
247000,28.73899651,499.9624939,0.061183084,1.311010957,414.4339294,10,26.89999962,23.833,24.087,10,28.236,0.35295,4096,700.1463
248000,28.8002491,499.8805542,-0.086738907,1.243597746,415.4895935,10,26.89999962,23.827,24.087,10,28.236,0.35295,4096,700.1853
249000,28.83209038,499.973999,-0.158358142,1.308048129,411.8570251,10,26.89999962,23.827,24.082,10,28.236,0.35295,4096,700.1853
250000,28.78335571,500.0083313,-0.583119869,1.277485728,407.250946,10,27,23.827,24.082,10,28.1616,0.35202,4096,700.15985
251000,28.95131874,499.9969482,-0.555861831,1.342981935,409.052124,10,27,23.803,24.082,10,28.1616,0.35202,4096,700.15985
252000,28.70905113,500.0155029,-0.042145245,1.248754144,413.4312744,10,27,23.803,24.063,10,28.2872,0.35359,4096,700.15985
253000,28.83265495,499.8517151,-0.086556055,1.218601584,417.2980042,10,27,23.803,24.063,10,28.2872,0.35359,4096,700.18481
254000,30.05828667,499.887207,-0.626891553,1.314223051,409.7874756,10,27,23.78,24.056,10,28.2872,0.35359,4096,700.18481
255000,28.5904789,499.888855,-0.116524778,1.236729741,416.518219,10,27,23.78,24.056,10,28.348,0.35435,4096,700.18481
256000,29.5553112,499.9766846,-0.053494193,1.300754547,414.986969,10,27,23.757,24.056,10,28.348,0.35435,4096,700.14984
257000,29.07452011,499.9334412,-0.082248643,1.276053429,414.4292297,10,27.10000038,23.757,24.029,10,28.348,0.35435,4096,700.14984
258000,29.15345383,499.9593506,0.002016727,1.227345586,413.9951477,10,27.10000038,23.757,24.029,10,28.6848,0.35856,4096,700.18665
259000,29.16609001,499.9165649,-0.161337227,1.369087696,413.0769653,10,27.10000038,23.731,24.029,10,28.6848,0.35856,4096,700.18665
260000,29.17869759,499.8923035,0.026198102,1.304322958,416.6116638,10,27.10000038,23.731,24.016,10,28.6904,0.35863,4096,700.18665
261000,29.08274269,499.920166,-0.580041587,1.302554011,411.3171082,10,27.10000038,23.731,24.016,10,28.6904,0.35863,4096,700.17761
262000,29.13359833,499.8658447,-0.601371706,1.249864101,411.3516541,10,27.10000038,23.703,24,10,28.6904,0.35863,4096,700.17761
263000,29.20154381,499.9481812,-0.487344593,1.308224082,409.6737061,10,27.20000076,23.703,24,10,28.6976,0.35872,4096,700.17761
264000,29.2078476,500.0314636,-0.562033892,1.274561524,408.8298645,10,27.20000076,23.684,24,10,28.6976,0.35872,4096,700.17944
265000,29.10692024,499.7955322,-0.085722387,1.202906966,419.8861084,10,27.20000076,23.666,23.971,10,28.6976,0.35872,4096,700.17944
266000,29.32012939,499.887085,-0.471822917,1.37160337,410.9558105,10,27.20000076,23.666,23.971,10,28.7096,0.35887,4096,700.17279
267000,29.29412079,499.9784546,-0.599853933,1.313340664,409.1990967,10,27.20000076,23.639,23.971,10,28.7096,0.35887,4096,700.16388
268000,29.1938591,499.9293213,-0.503330052,1.336582303,409.4981384,10,27.29999924,23.639,23.957,10,28.744,0.3593,4096,700.16388
269000,29.25781059,499.8740845,-0.625854492,1.273565292,411.1366272,10,27.29999924,23.639,23.957,10,28.8296,0.36037,4096,700.16339
270000,29.27098083,499.8507385,-0.494252622,1.322980642,413.1211243,10,27.29999924,23.597,23.957,10,28.8296,0.36037,4096,700.16339
271000,29.27775192,499.8959961,-0.415828735,1.339954019,410.3278809,10,27.29999924,23.597,23.926,10,28.8008,0.36001,4096,700.16339
272000,29.36553192,499.8525391,-0.403700083,1.375058889,411.697052,10,27.29999924,23.597,23.926,10,28.8008,0.36001,4096,700.16449
273000,29.29267693,499.9335327,-0.479507565,1.283953547,411.1217346,10,27.29999924,23.56,23.905,10,28.8008,0.36001,4096,700.16449
274000,29.32725334,499.8744507,-0.393639803,1.383864403,413.0626526,10,27.29999924,23.56,23.905,10,28.912,0.3614,4096,700.16449
275000,29.35223007,499.8959961,-0.532690525,1.515275598,411.8581543,10,27.29999924,23.537,23.905,10,28.912,0.3614,4096,700.15228
276000,29.35177422,499.9131165,-0.605251729,1.433335066,411.6600342,10,27.39999962,23.537,23.872,10,28.912,0.3614,4096,700.15228
277000,29.43207359,499.8175659,-0.400248587,1.381979346,414.3234558,10,27.39999962,23.537,23.872,10,29.0624,0.36328,4096,700.20166
278000,29.40311241,499.9342346,-0.638499141,1.490044832,410.4543457,10,27.39999962,23.503,23.872,10,29.0624,0.36328,4096,700.20166
279000,29.3845005,500.0541687,-0.48187992,1.414138317,410.3117065,10,27.39999962,23.503,23.842,10,28.9912,0.36239,4096,700.20166
280000,29.40003967,499.9987183,-0.489656866,1.321833491,409.7032166,10,27.39999962,23.503,23.842,10,28.9912,0.36239,4096,700.17047
281000,29.39966393,499.9839478,-0.508297026,1.358913779,411.7142639,10,27.5,23.46,23.818,10,28.9912,0.36239,4096,700.17047
282000,29.44613075,499.8983459,-0.4819417,1.324503422,410.1728516,10,27.5,23.46,23.818,10,29.0576,0.36322,4096,700.17047
283000,29.53024864,499.915802,-0.406446755,1.356232285,413.4114685,10,27.5,23.433,23.818,10,29.0576,0.36322,4096,700.16388
284000,29.45855141,499.9133606,-0.459879249,1.267843723,411.2008972,10,27.5,23.433,23.792,10,29.0576,0.36322,4096,700.16388
285000,29.77741814,499.8371277,-0.435750067,1.326733232,411.7350464,10,27.5,23.433,23.792,10,28.928,0.3616,4096,700.17883
286000,29.51664543,499.9639282,-0.476013333,1.337121844,409.4384766,10,27.5,23.411,23.792,10,28.928,0.3616,4096,700.17883
287000,29.40923309,499.9263916,-0.459516138,1.331523061,412.5393982,10,27.5,23.411,23.756,10,28.9152,0.36144,4096,700.17883
288000,29.77274704,499.8954468,-0.462007433,1.265413523,411.4172974,10,27.5,23.411,23.756,10,28.9152,0.36144,4096,700.16101
289000,29.69460487,499.9399109,-0.461278498,1.217460632,413.1483765,10,27.60000038,23.38,23.733,10,28.9152,0.36144,4096,700.16101
290000,29.64335632,499.8784485,-0.386924207,1.288891196,414.2800293,10,27.60000038,23.38,23.733,10,28.996,0.36245,4096,700.16101
291000,29.62083435,499.7996521,0.079694465,1.404356003,406.8892517,10,27.60000038,23.356,23.733,10,28.996,0.36245,4096,700.16577
292000,29.71043396,499.8560181,-0.340911865,1.292141557,414.0336609,10,27.60000038,23.356,23.701,10,28.996,0.36245,4096,700.16577
293000,29.76117706,499.9660645,-0.433234185,1.304712176,412.9028931,10,27.60000038,23.356,23.701,10,29.0272,0.36284,4096,700.15021
294000,29.73786736,499.9851685,-0.311632156,1.238888741,410.930481,10,27.60000038,23.33,23.701,10,29.0272,0.36284,4096,700.15021
295000,29.71179199,499.9536743,-0.390222579,1.528369665,414.1300354,10,27.60000038,23.33,23.668,10,29.1456,0.36432,4096,700.15021
296000,29.62330055,499.8033752,0.07708136,1.619067073,406.4429321,10,27.60000038,23.33,23.668,10,29.1456,0.36432,4096,700.13788
297000,29.77486801,499.9378967,-0.509681642,1.583345652,413.3136292,10,27.60000038,23.308,23.653,10,29.1456,0.36432,4096,700.13788
298000,29.73780441,499.774292,0.152934432,1.995957017,408.6494141,10,27.60000038,23.308,23.651,10,29.0352,0.36294,4096,700.13788
299000,29.83111763,499.9912109,0.118779339,1.624391794,403.3016052,10,27.70000076,23.297,23.651,10,29.0352,0.36294,4096,700.17151
300000,29.90889168,499.9824219,-0.349499792,1.474899888,412.3366699,10,27.70000076,23.291,23.632,10,29.0352,0.36294,4096,700.17151
301000,29.91533852,499.8539429,0.093263716,1.530964375,405.9916382,10,27.70000076,23.291,23.632,10,29.3016,0.36627,4096,700.18231
302000,29.85683441,499.9428101,-0.535463512,1.754193068,411.8418274,10,27.70000076,23.273,23.632,10,29.3016,0.36627,4096,700.19312
303000,29.94503593,499.9293213,-0.50916934,1.679621816,415.4386597,10,27.70000076,23.273,23.607,10,29.2832,0.36604,4096,700.19312
304000,29.99938965,499.8955688,-0.653629899,1.630008221,417.4970398,10,27.79999924,23.273,23.607,10,29.192,0.3649,4096,700.16302
305000,29.99700737,499.9161072,-0.596480429,1.650488615,413.5685425,10,27.79999924,23.264,23.604,10,29.192,0.3649,4096,700.16302
306000,29.90336418,499.791626,0.036261801,1.658181906,407.2433472,10,27.79999924,23.264,23.587,10,29.184,0.3648,4096,700.16302
307000,29.96168327,499.9708557,0.147599712,1.568422794,404.9051514,10,27.79999924,23.264,23.587,10,29.184,0.3648,4096,700.17712
308000,29.86923981,499.8560181,-0.472588211,1.442516685,416.4816284,10,27.79999924,23.248,23.573,10,29.184,0.3648,4096,700.17712
309000,30.02565956,500.0240784,0.103170089,1.518255353,402.32901,10,27.79999924,23.248,23.573,10,29.2608,0.36576,4096,700.17712
310000,29.97869492,499.9020081,-0.432538271,1.463580132,416.3973999,10,27.79999924,23.224,23.573,10,29.2608,0.36576,4096,700.17365
311000,30.0052681,499.94104,0.093822546,1.525385737,404.4875183,10,27.79999924,23.224,23.554,10,29.2608,0.36576,4096,700.17365
312000,29.89536095,499.8885193,0.051058546,1.551788449,408.1594849,10,27.79999924,23.224,23.554,10,29.2952,0.36619,4096,700.21265
313000,30.0711422,499.8425598,-0.066708036,1.696947932,407.219574,10,27.79999924,23.22,23.554,10,29.2952,0.36619,4096,700.21265
314000,30.0579567,499.8584595,-0.477589279,1.394795775,416.6919861,10,27.79999924,23.22,23.546,10,29.4352,0.36794,4096,700.21265
315000,29.92440224,499.9384766,0.104370259,1.531063437,405.4221191,10,27.89999962,23.22,23.546,10,29.4352,0.36794,4096,700.19092
316000,30.06791687,499.8651733,-0.466147095,1.346721768,415.9191284,10,27.89999962,23.199,23.527,10,29.4352,0.36794,4096,700.19092
317000,30.08502388,499.9472656,0.042668626,1.426860929,404.3111877,10,27.89999962,23.199,23.527,10,29.3568,0.36696,4096,700.19092
318000,30.11717606,499.9040222,-0.440622956,1.281275153,413.2145996,10,27.89999962,23.189,23.527,10,29.3568,0.36696,4096,700.15857
319000,30.1210289,500.0211487,-0.39729628,1.220730424,410.775116,10,27.89999962,23.189,23.516,10,29.3568,0.36696,4096,700.15857
320000,30.10271263,499.9813843,0.191160142,1.417896509,402.923584,10,27.89999962,23.189,23.516,10,29.3384,0.36673,4096,700.16071
321000,30.09679031,499.9714355,0.036041625,1.380637884,405.2060852,10,27.89999962,23.172,23.516,10,29.3384,0.36673,4096,700.16071
322000,29.77721596,499.7797852,-0.476795226,1.29589498,415.9801331,10,28,23.172,23.505,10,29.3256,0.36657,4096,700.16071
323000,30.17774963,500.0049438,-0.018792605,1.379939437,404.8733521,10,28,23.172,23.505,10,29.3256,0.36657,4096,700.17047
324000,30.23524094,500.0658875,0.068090089,1.380264044,401.8625183,10,28,23.153,23.486,10,29.3256,0.36657,4096,700.17047
325000,30.13222694,499.9917908,0.149239957,1.321656227,405.0379944,10,28,23.153,23.486,10,29.4248,0.36781,4096,700.17047
326000,30.14731598,499.9612427,0.137041911,1.445266128,404.6914368,10,28,23.146,23.486,10,29.4248,0.36781,4096,700.16034
327000,30.10852814,500.0278931,-0.427880824,1.361595511,411.0752258,10,28,23.146,23.472,10,29.4248,0.36781,4096,700.16034
328000,30.15248108,499.8696289,0.03468173,1.266154408,421.0758972,10,28,23.146,23.472,10,29.2048,0.36506,4096,700.13611
329000,29.86833954,499.9932251,0.073477298,1.371395469,402.4452209,10,28,23.14,23.472,10,29.2048,0.36506,4096,700.13611
330000,29.95235443,499.9405823,0.062687494,1.351832271,405.1013184,10,28,23.14,23.47,10,29.4248,0.36781,4096,700.13611
331000,30.14705658,499.9888916,0.084274031,1.376109123,405.1538391,10,28,23.14,23.47,10,29.4248,0.36781,4096,700.17224
332000,30.19212532,499.9638062,-0.415813386,1.312708259,414.2874146,10,28,23.131,23.456,10,29.4248,0.36781,4096,700.17224
333000,30.29866982,500.0839844,-0.405544609,1.236305237,410.6412659,10,28,23.131,23.453,10,29.4864,0.36858,4096,700.17224
334000,30.25041008,500.0600586,0.179340422,1.299742222,404.7915649,10,28,23.128,23.453,10,29.4864,0.36858,4096,700.19299
335000,30.22580719,500.1151733,0.043739997,1.392345309,402.9944458,10,28.10000038,23.127,23.441,10,29.4864,0.36858,4096,700.19299
336000,30.21352768,499.9801941,-0.460047334,1.299513102,414.0595703,10,28.10000038,23.127,23.441,10,29.4424,0.36803,4096,700.18127
337000,30.27715683,499.8874817,-0.483703196,1.156863093,415.8877258,10,28.10000038,23.13,23.441,10,29.4424,0.36803,4096,700.16571
338000,30.2979126,499.9108887,0.041902985,1.459238648,407.4368286,10,28.10000038,23.13,23.439,10,29.5304,0.36913,4096,700.16571
339000,30.33586311,500.0058594,0.074948393,1.228198886,405.4517822,10,28.10000038,23.13,23.439,10,29.7072,0.37134,4096,700.18683
340000,30.41280365,500.0045166,-0.03101534,1.408736587,404.5259094,10,28.10000038,23.114,23.439,10,29.7072,0.37134,4096,700.18683
341000,30.28189087,499.9433899,0.0603824,1.398394227,404.0744629,10,28.10000038,23.114,23.427,10,29.6736,0.37092,4096,700.18683
342000,30.20069695,499.9477539,0.032940459,1.324482441,405.759613,10,28.10000038,23.114,23.427,10,29.6736,0.37092,4096,700.17542
343000,30.26963234,500.0232544,0.186465174,1.465005159,404.8521118,10,28.10000038,23.108,23.408,10,29.6736,0.37092,4096,700.17542
344000,30.44066048,499.9190063,-0.496484041,1.327135324,414.4318848,10,28.10000038,23.108,23.408,10,29.8384,0.37298,4096,700.17542
345000,30.45110703,499.9541931,0.082171857,1.318758726,405.0461426,10,28.10000038,23.105,23.408,10,29.8384,0.37298,4096,700.18231
346000,30.35202789,499.8724365,-0.52596879,1.24715054,414.039093,10,28.10000038,23.105,23.405,10,29.8384,0.37298,4096,700.18231
347000,30.49873734,500.0796204,0.045130003,1.40929544,402.9317017,10,28.20000076,23.105,23.405,10,29.8728,0.37341,4096,700.1778
348000,30.43154144,499.8156738,0.07838551,1.2841506,410.0857239,10,28.20000076,23.096,23.405,10,29.8728,0.37341,4096,700.1778
349000,30.43950462,500.0674438,-0.400819361,1.278333426,410.2877502,10,28.10000038,23.096,23.389,10,29.8624,0.37328,4096,700.1778
